"","Symbol","Year","Indicator"
"18033","SPWR","Y2016",1
"18034","SQBG","Y2016",1
"18035","SRAX","Y2016",1
"18036","SRCL","Y2016",1
"18037","SRDX","Y2016",1
"18038","SREV","Y2016",1
"18039","SRNE","Y2016",1
"18040","SRPT","Y2016",1
"18041","SRRA","Y2016",1
"18042","SRTS","Y2016",0
"18043","SSC","Y2016",1
"18044","SSKN","Y2016",1
"18045","SSNC","Y2016",1
"18046","SSNT","Y2016",1
"18047","SSRM","Y2016",1
"18048","SSTI","Y2016",0
"18049","SSYS","Y2016",1
"18050","STAA","Y2016",1
"18051","STAF","Y2016",1
"18052","STB","Y2016",1
"18053","STDY","Y2016",1
"18054","STKL","Y2016",1
"18055","STKS","Y2016",1
"18056","STLD","Y2016",1
"18057","STLY","Y2016",1
"18058","STML","Y2016",1
"18059","STMP","Y2016",1
"18060","STRA","Y2016",1
"18061","STRL","Y2016",1
"18062","STRM","Y2016",1
"18063","STRS","Y2016",1
"18064","STRT","Y2016",1
"18065","STX","Y2016",1
"18066","SUMR","Y2016",1
"18067","SUNW","Y2016",1
"18068","SUPN","Y2016",1
"18069","SVA","Y2016",1
"18070","SVRA","Y2016",1
"18071","SWIR","Y2016",1
"18072","SWKS","Y2016",1
"18073","SYKE","Y2016",1
"18074","SYMC","Y2016",1
"18075","SYNA","Y2016",1
"18076","SYNC","Y2016",1
"18077","SYNH","Y2016",1
"18078","SYNL","Y2016",1
"18079","SYNT","Y2016",1
"18080","SYPR","Y2016",1
"18081","SYRS","Y2016",1
"18082","TA","Y2016",1
"18083","TACO","Y2016",1
"18084","TACT","Y2016",1
"18085","TAIT","Y2016",1
"18086","TANH","Y2016",1
"18087","TAST","Y2016",1
"18088","TATT","Y2016",1
"18089","TAX","Y2016",1
"18090","TAYD","Y2016",1
"18091","TBPH","Y2016",1
"18092","TCCO","Y2016",1
"18093","TCMD","Y2016",1
"18094","TCON","Y2016",1
"18095","TCX","Y2016",1
"18096","TEAM","Y2016",1
"18097","TECD","Y2016",1
"18098","TECH","Y2016",1
"18099","TEDU","Y2016",0
"18100","TELL","Y2016",1
"18101","TENX","Y2016",1
"18102","TERP","Y2016",1
"18103","TESS","Y2016",1
"18104","TGA","Y2016",1
"18105","TGEN","Y2016",1
"18106","TGLS","Y2016",1
"18107","TGTX","Y2016",1
"18108","THRM","Y2016",1
"18109","THST","Y2016",1
"18110","TIG","Y2016",1
"18111","TILE","Y2016",1
"18112","TISA","Y2016",1
"18113","TITN","Y2016",1
"18114","TIVO","Y2016",1
"18115","TLF","Y2016",1
"18116","TLGT","Y2016",1
"18117","TLND","Y2016",1
"18118","TMUS","Y2016",1
"18119","TNAV","Y2016",1
"18120","TNDM","Y2016",1
"18121","TNTR","Y2016",0
"18122","TNXP","Y2016",1
"18123","TOCA","Y2016",0
"18124","TOPS","Y2016",1
"18125","TOUR","Y2016",1
"18126","TPIC","Y2016",1
"18127","TPIV","Y2016",1
"18128","TRCH","Y2016",1
"18129","TRHC","Y2016",1
"18130","TRIB","Y2016",1
"18131","TRIL","Y2016",1
"18132","TRIP","Y2016",1
"18133","TRMB","Y2016",1
"18134","TRNC","Y2016",1
"18135","TRNS","Y2016",1
"18136","TROV","Y2016",1
"18137","TRPX","Y2016",1
"18138","TRS","Y2016",1
"18139","TRUP","Y2016",1
"18140","TRVG","Y2016",1
"18141","TRVN","Y2016",1
"18142","TSCO","Y2016",1
"18143","TSEM","Y2016",1
"18144","TSG","Y2016",1
"18145","TSLA","Y2016",1
"18146","TSRI","Y2016",1
"18147","TSRO","Y2016",1
"18148","TST","Y2016",1
"18149","TTD","Y2016",1
"18150","TTEC","Y2016",1
"18151","TTEK","Y2016",1
"18152","TTGT","Y2016",1
"18153","TTMI","Y2016",1
"18154","TTNP","Y2016",1
"18155","TTOO","Y2016",1
"18156","TTPH","Y2016",1
"18157","TTS","Y2016",1
"18158","TTWO","Y2016",1
"18159","TUES","Y2016",1
"18160","TUSK","Y2016",1
"18161","TVTY","Y2016",1
"18162","TWIN","Y2016",1
"18163","TWMC","Y2016",1
"18164","TWNK","Y2016",1
"18165","TWOU","Y2016",1
"18166","TXMD","Y2016",1
"18167","TXN","Y2016",1
"18168","TXRH","Y2016",1
"18169","TYHT","Y2016",0
"18170","TYME","Y2016",1
"18171","TYPE","Y2016",1
"18172","TZOO","Y2016",1
"18173","UBNT","Y2016",1
"18174","UCTT","Y2016",1
"18175","UEIC","Y2016",1
"18176","UFPI","Y2016",1
"18177","UFPT","Y2016",1
"18178","UG","Y2016",1
"18179","UHAL","Y2016",1
"18180","ULBI","Y2016",1
"18181","ULH","Y2016",1
"18182","ULTA","Y2016",1
"18183","ULTI","Y2016",1
"18184","UNFI","Y2016",1
"18185","UNIT","Y2016",1
"18186","UONE","Y2016",1
"18187","UONEK","Y2016",1
"18188","UPL","Y2016",1
"18189","UPLD","Y2016",1
"18190","URBN","Y2016",1
"18191","URGN","Y2016",0
"18192","USAK","Y2016",1
"18193","USAP","Y2016",1
"18194","USAT","Y2016",1
"18195","USATP","Y2016",NA
"18196","USCR","Y2016",1
"18197","USEG","Y2016",1
"18198","USLM","Y2016",1
"18199","UTHR","Y2016",1
"18200","UTMD","Y2016",1
"18201","UTSI","Y2016",1
"18202","VBIV","Y2016",1
"18203","VBLT","Y2016",1
"18204","VC","Y2016",1
"18205","VCEL","Y2016",1
"18206","VCYT","Y2016",1
"18207","VDSI","Y2016",1
"18208","VDTH","Y2016",1
"18209","VECO","Y2016",1
"18210","VEON","Y2016",1
"18211","VERI","Y2016",0
"18212","VERU","Y2016",1
"18213","VIA","Y2016",1
"18214","VIAB","Y2016",1
"18215","VIAV","Y2016",1
"18216","VICL","Y2016",1
"18217","VICR","Y2016",1
"18218","VIRC","Y2016",1
"18219","VIVE","Y2016",1
"18220","VIVO","Y2016",1
"18221","VKTX","Y2016",1
"18222","VLGEA","Y2016",1
"18223","VLRX","Y2016",1
"18224","VNDA","Y2016",1
"18225","VNET","Y2016",1
"18226","VNOM","Y2016",1
"18227","VOD","Y2016",1
"18228","VOXX","Y2016",1
"18229","VRA","Y2016",1
"18230","VRAY","Y2016",1
"18231","VREX","Y2016",0
"18232","VRML","Y2016",1
"18233","VRNA","Y2016",1
"18234","VRNS","Y2016",1
"18235","VRNT","Y2016",1
"18236","VRSK","Y2016",1
"18237","VRSN","Y2016",1
"18238","VRTU","Y2016",1
"18239","VRTX","Y2016",1
"18240","VSAR","Y2016",1
"18241","VSAT","Y2016",1
"18242","VSEC","Y2016",1
"18243","VSTM","Y2016",1
"18244","VTGN","Y2016",1
"18245","VTL","Y2016",1
"18246","VTNR","Y2016",1
"18247","VTVT","Y2016",1
"18248","VUZI","Y2016",1
"18249","VVPR","Y2016",0
"18250","VVUS","Y2016",1
"18251","VXRT","Y2016",1
"18252","VYGR","Y2016",1
"18253","WATT","Y2016",1
"18254","WB","Y2016",1
"18255","WBA","Y2016",1
"18256","WDAY","Y2016",1
"18257","WDC","Y2016",1
"18258","WDFC","Y2016",1
"18259","WEB","Y2016",1
"18260","WEN","Y2016",1
"18261","WERN","Y2016",1
"18262","WEYS","Y2016",1
"18263","WHLM","Y2016",1
"18264","WHLR","Y2016",1
"18265","WHLRP","Y2016",NA
"18266","WIFI","Y2016",1
"18267","WILC","Y2016",1
"18268","WIN","Y2016",1
"18269","WINA","Y2016",1
"18270","WING","Y2016",1
"18271","WIRE","Y2016",1
"18272","WIX","Y2016",1
"18273","WKHS","Y2016",1
"18274","WLB","Y2016",1
"18275","WLDN","Y2016",1
"18276","WLFC","Y2016",1
"18277","WMGI","Y2016",1
"18278","WPRT","Y2016",1
"18279","WSCI","Y2016",1
"18280","WSTG","Y2016",1
"18281","WSTL","Y2016",1
"18282","WVE","Y2016",1
"18283","WVVI","Y2016",1
"18284","WWD","Y2016",1
"18285","WWR","Y2016",1
"18286","WYNN","Y2016",1
"18287","XBIO","Y2016",1
"18288","XBIT","Y2016",1
"18289","XCRA","Y2016",1
"18290","XEL","Y2016",1
"18291","XELA","Y2016",1
"18292","XELB","Y2016",1
"18293","XENE","Y2016",1
"18294","XENT","Y2016",1
"18295","XGTI","Y2016",1
"18296","XLNX","Y2016",1
"18297","XLRN","Y2016",1
"18298","XNCR","Y2016",1
"18299","XNET","Y2016",1
"18300","XOG","Y2016",1
"18301","XOMA","Y2016",1
"18302","XONE","Y2016",1
"18303","XPER","Y2016",1
"18304","XPLR","Y2016",1
"18305","XRAY","Y2016",1
"18306","XSPA","Y2016",1
"18307","XTLB","Y2016",1
"18308","YECO","Y2016",1
"18309","YGYI","Y2016",1
"18310","YNDX","Y2016",1
"18311","YOGA","Y2016",0
"18312","YORW","Y2016",1
"18313","YRCW","Y2016",1
"18314","YTEN","Y2016",1
"18315","YTRA","Y2016",1
"18316","YY","Y2016",1
"18317","Z","Y2016",1
"18318","ZAGG","Y2016",1
"18319","ZBRA","Y2016",1
"18320","ZEAL","Y2016",1
"18321","ZEUS","Y2016",1
"18322","ZFGN","Y2016",1
"18323","ZG","Y2016",1
"18324","ZGNX","Y2016",1
"18325","ZIOP","Y2016",1
"18326","ZIXI","Y2016",1
"18327","ZKIN","Y2016",0
"18328","ZLAB","Y2016",0
"18329","ZN","Y2016",1
"18330","ZNGA","Y2016",1
"18331","ZSAN","Y2016",1
"18332","ZUMZ","Y2016",1
"18333","ZYNE","Y2016",1
"18334","AABA","Y2017",0
"18335","AAL","Y2017",1
"18336","AAOI","Y2017",0
"18337","AAON","Y2017",0
"18338","AAPL","Y2017",1
"18339","AAWW","Y2017",0
"18340","AAXN","Y2017",0
"18341","ABAC","Y2017",0
"18342","ABAX","Y2017",1
"18343","ABCD","Y2017",0
"18344","ABEO","Y2017",0
"18345","ABIO","Y2017",0
"18346","ABLX","Y2017",0
"18347","ABMD","Y2017",1
"18348","ABUS","Y2017",0
"18349","ACAD","Y2017",0
"18350","ACER","Y2017",0
"18351","ACET","Y2017",1
"18352","ACHC","Y2017",0
"18353","ACHN","Y2017",0
"18354","ACHV","Y2017",0
"18355","ACIA","Y2017",0
"18356","ACIU","Y2017",0
"18357","ACIW","Y2017",0
"18358","ACLS","Y2017",0
"18359","ACMR","Y2017",0
"18360","ACOR","Y2017",0
"18361","ACRS","Y2017",0
"18362","ACRX","Y2017",0
"18363","ACST","Y2017",0
"18364","ACTG","Y2017",0
"18365","ACXM","Y2017",1
"18366","ADAP","Y2017",0
"18367","ADBE","Y2017",1
"18368","ADES","Y2017",0
"18369","ADI","Y2017",1
"18370","ADMA","Y2017",0
"18371","ADMP","Y2017",0
"18372","ADMS","Y2017",0
"18373","ADOM","Y2017",0
"18374","ADP","Y2017",1
"18375","ADRO","Y2017",0
"18376","ADSK","Y2017",1
"18377","ADTN","Y2017",0
"18378","ADUS","Y2017",0
"18379","ADVM","Y2017",0
"18380","ADXS","Y2017",1
"18381","AEGN","Y2017",0
"18382","AEHR","Y2017",1
"18383","AEIS","Y2017",1
"18384","AEMD","Y2017",1
"18385","AERI","Y2017",0
"18386","AETI","Y2017",0
"18387","AEY","Y2017",1
"18388","AEZS","Y2017",0
"18389","AFAM","Y2017",0
"18390","AFMD","Y2017",0
"18391","AGEN","Y2017",0
"18392","AGIO","Y2017",1
"18393","AGLE","Y2017",0
"18394","AGNC","Y2017",0
"18395","AGNCB","Y2017",NA
"18396","AGRX","Y2017",0
"18397","AGTC","Y2017",1
"18398","AGYS","Y2017",1
"18399","AHGP","Y2017",0
"18400","AHPA","Y2017",0
"18401","AHPI","Y2017",1
"18402","AIMC","Y2017",0
"18403","AIMT","Y2017",1
"18404","AIPT","Y2017",0
"18405","AIRG","Y2017",0
"18406","AIRT","Y2017",1
"18407","AKAM","Y2017",0
"18408","AKAO","Y2017",0
"18409","AKBA","Y2017",0
"18410","AKCA","Y2017",0
"18411","AKER","Y2017",0
"18412","AKRX","Y2017",0
"18413","AKTS","Y2017",1
"18414","AKTX","Y2017",0
"18415","ALBO","Y2017",0
"18416","ALCO","Y2017",1
"18417","ALDR","Y2017",0
"18418","ALDX","Y2017",0
"18419","ALGN","Y2017",0
"18420","ALGT","Y2017",0
"18421","ALIM","Y2017",0
"18422","ALJJ","Y2017",1
"18423","ALKS","Y2017",1
"18424","ALLT","Y2017",0
"18425","ALNA","Y2017",0
"18426","ALNY","Y2017",1
"18427","ALOG","Y2017",1
"18428","ALOT","Y2017",1
"18429","ALPN","Y2017",0
"18430","ALQA","Y2017",0
"18431","ALRM","Y2017",0
"18432","ALRN","Y2017",0
"18433","ALSK","Y2017",0
"18434","ALT","Y2017",0
"18435","ALTR","Y2017",0
"18436","ALXN","Y2017",1
"18437","AMAG","Y2017",0
"18438","AMAT","Y2017",1
"18439","AMBA","Y2017",1
"18440","AMCN","Y2017",0
"18441","AMCX","Y2017",0
"18442","AMD","Y2017",0
"18443","AMDA","Y2017",0
"18444","AMED","Y2017",0
"18445","AMEH","Y2017",1
"18446","AMGN","Y2017",1
"18447","AMKR","Y2017",0
"18448","AMMA","Y2017",0
"18449","AMOT","Y2017",0
"18450","AMPH","Y2017",0
"18451","AMRH","Y2017",0
"18452","AMRK","Y2017",1
"18453","AMRN","Y2017",0
"18454","AMRS","Y2017",0
"18455","AMSC","Y2017",1
"18456","AMSWA","Y2017",1
"18457","AMTX","Y2017",0
"18458","AMWD","Y2017",1
"18459","AMZN","Y2017",1
"18460","ANAB","Y2017",0
"18461","ANDE","Y2017",0
"18462","ANGI","Y2017",0
"18463","ANGO","Y2017",1
"18464","ANIK","Y2017",0
"18465","ANIP","Y2017",0
"18466","ANSS","Y2017",0
"18467","ANTH","Y2017",0
"18468","ANY","Y2017",0
"18469","AOBC","Y2017",1
"18470","AOSL","Y2017",1
"18471","APDN","Y2017",1
"18472","APEI","Y2017",0
"18473","APEN","Y2017",0
"18474","APLP","Y2017",0
"18475","APLS","Y2017",0
"18476","APOG","Y2017",1
"18477","APPF","Y2017",0
"18478","APPN","Y2017",0
"18479","APPS","Y2017",1
"18480","APRI","Y2017",0
"18481","APTI","Y2017",0
"18482","APTO","Y2017",0
"18483","APVO","Y2017",0
"18484","APWC","Y2017",0
"18485","AQMS","Y2017",0
"18486","AQXP","Y2017",0
"18487","ARAY","Y2017",1
"18488","ARCB","Y2017",0
"18489","ARCI","Y2017",0
"18490","ARCW","Y2017",1
"18491","ARDM","Y2017",0
"18492","ARDX","Y2017",0
"18493","AREX","Y2017",0
"18494","ARGS","Y2017",0
"18495","ARGX","Y2017",0
"18496","ARII","Y2017",0
"18497","ARKR","Y2017",1
"18498","ARLP","Y2017",0
"18499","ARLZ","Y2017",0
"18500","ARMO","Y2017",0
"18501","ARNA","Y2017",0
"18502","ARQL","Y2017",0
"18503","ARRS","Y2017",0
"18504","ARRY","Y2017",1
"18505","ARTNA","Y2017",0
"18506","ARTW","Y2017",1
"18507","ARTX","Y2017",0
"18508","ARWR","Y2017",1
"18509","ASCMA","Y2017",0
"18510","ASMB","Y2017",0
"18511","ASML","Y2017",1
"18512","ASNA","Y2017",1
"18513","ASND","Y2017",0
"18514","ASNS","Y2017",0
"18515","ASPS","Y2017",0
"18516","ASPU","Y2017",1
"18517","ASTC","Y2017",1
"18518","ASTE","Y2017",0
"18519","ASUR","Y2017",0
"18520","ASV","Y2017",0
"18521","ASYS","Y2017",1
"18522","ATAI","Y2017",1
"18523","ATEC","Y2017",0
"18524","ATHN","Y2017",1
"18525","ATHX","Y2017",0
"18526","ATNI","Y2017",0
"18527","ATNX","Y2017",0
"18528","ATOM","Y2017",0
"18529","ATOS","Y2017",0
"18530","ATRA","Y2017",0
"18531","ATRC","Y2017",0
"18532","ATRI","Y2017",0
"18533","ATRO","Y2017",0
"18534","ATRS","Y2017",0
"18535","ATSG","Y2017",0
"18536","ATTU","Y2017",0
"18537","ATVI","Y2017",0
"18538","ATXI","Y2017",0
"18539","AUDC","Y2017",0
"18540","AUPH","Y2017",0
"18541","AUTO","Y2017",0
"18542","AVAV","Y2017",1
"18543","AVDL","Y2017",0
"18544","AVEO","Y2017",0
"18545","AVGO","Y2017",1
"18546","AVGR","Y2017",0
"18547","AVHI","Y2017",0
"18548","AVID","Y2017",0
"18549","AVNW","Y2017",1
"18550","AVXL","Y2017",1
"18551","AVXS","Y2017",0
"18552","AWRE","Y2017",0
"18553","AXAS","Y2017",0
"18554","AXDX","Y2017",0
"18555","AXGN","Y2017",0
"18556","AXSM","Y2017",0
"18557","AXTI","Y2017",0
"18558","AY","Y2017",0
"18559","AYTU","Y2017",1
"18560","AZPN","Y2017",1
"18561","AZRX","Y2017",0
"18562","BABY","Y2017",0
"18563","BAND","Y2017",0
"18564","BASI","Y2017",1
"18565","BATRK","Y2017",0
"18566","BBBY","Y2017",1
"18567","BBGI","Y2017",1
"18568","BBOX","Y2017",1
"18569","BBRG","Y2017",0
"18570","BBSI","Y2017",0
"18571","BCLI","Y2017",0
"18572","BCOM","Y2017",0
"18573","BCOV","Y2017",0
"18574","BCPC","Y2017",0
"18575","BCRX","Y2017",0
"18576","BDSI","Y2017",0
"18577","BEAT","Y2017",0
"18578","BECN","Y2017",1
"18579","BELFA","Y2017",0
"18580","BELFB","Y2017",0
"18581","BFRA","Y2017",0
"18582","BGFV","Y2017",0
"18583","BGNE","Y2017",0
"18584","BIDU","Y2017",0
"18585","BIIB","Y2017",1
"18586","BIOC","Y2017",0
"18587","BIOL","Y2017",0
"18588","BIOS","Y2017",0
"18589","BIVV","Y2017",1
"18590","BJRI","Y2017",0
"18591","BKEP","Y2017",0
"18592","BKEPP","Y2017",NA
"18593","BKYI","Y2017",0
"18594","BL","Y2017",0
"18595","BLBD","Y2017",1
"18596","BLCM","Y2017",0
"18597","BLDP","Y2017",0
"18598","BLDR","Y2017",0
"18599","BLFS","Y2017",0
"18600","BLKB","Y2017",1
"18601","BLMN","Y2017",0
"18602","BLNK","Y2017",0
"18603","BLPH","Y2017",0
"18604","BLRX","Y2017",0
"18605","BLUE","Y2017",1
"18606","BMCH","Y2017",0
"18607","BMRA","Y2017",1
"18608","BMRN","Y2017",0
"18609","BNFT","Y2017",0
"18610","BNSO","Y2017",1
"18611","BNTC","Y2017",1
"18612","BOJA","Y2017",0
"18613","BOLD","Y2017",0
"18614","BOOM","Y2017",0
"18615","BOSC","Y2017",0
"18616","BOXL","Y2017",0
"18617","BPMC","Y2017",1
"18618","BPTH","Y2017",0
"18619","BREW","Y2017",0
"18620","BRID","Y2017",1
"18621","BRKR","Y2017",0
"18622","BRKS","Y2017",1
"18623","BRQS","Y2017",1
"18624","BSET","Y2017",1
"18625","BSPM","Y2017",0
"18626","BSQR","Y2017",0
"18627","BSTC","Y2017",0
"18628","BUFF","Y2017",0
"18629","BUR","Y2017",1
"18630","BURG","Y2017",0
"18631","BVSN","Y2017",0
"18632","BVXV","Y2017",0
"18633","BWEN","Y2017",0
"18634","BYSI","Y2017",0
"18635","BZUN","Y2017",0
"18636","CA","Y2017",1
"18637","CAAS","Y2017",0
"18638","CADC","Y2017",1
"18639","CAFD","Y2017",1
"18640","CAKE","Y2017",0
"18641","CALA","Y2017",0
"18642","CALD","Y2017",0
"18643","CALI","Y2017",0
"18644","CALL","Y2017",0
"18645","CALM","Y2017",1
"18646","CAMP","Y2017",1
"18647","CAMT","Y2017",0
"18648","CAPR","Y2017",0
"18649","CAR","Y2017",0
"18650","CARA","Y2017",0
"18651","CARB","Y2017",0
"18652","CARG","Y2017",0
"18653","CASA","Y2017",0
"18654","CASC","Y2017",0
"18655","CASI","Y2017",0
"18656","CASM","Y2017",0
"18657","CASS","Y2017",0
"18658","CASY","Y2017",1
"18659","CATB","Y2017",0
"18660","CATM","Y2017",0
"18661","CATS","Y2017",0
"18662","CAVM","Y2017",0
"18663","CBAK","Y2017",0
"18664","CBAY","Y2017",0
"18665","CBIO","Y2017",0
"18666","CBLI","Y2017",0
"18667","CBMG","Y2017",0
"18668","CBPO","Y2017",0
"18669","CBRL","Y2017",1
"18670","CCCL","Y2017",0
"18671","CCIH","Y2017",0
"18672","CCLP","Y2017",0
"18673","CCMP","Y2017",1
"18674","CCOI","Y2017",0
"18675","CCRC","Y2017",0
"18676","CCRN","Y2017",0
"18677","CCUR","Y2017",1
"18678","CCXI","Y2017",0
"18679","CDEV","Y2017",0
"18680","CDK","Y2017",1
"18681","CDLX","Y2017",0
"18682","CDMO","Y2017",1
"18683","CDMOP","Y2017",NA
"18684","CDNA","Y2017",0
"18685","CDNS","Y2017",1
"18686","CDTI","Y2017",0
"18687","CDTX","Y2017",0
"18688","CDW","Y2017",0
"18689","CDXC","Y2017",0
"18690","CDXS","Y2017",0
"18691","CDZI","Y2017",0
"18692","CECE","Y2017",0
"18693","CECO","Y2017",1
"18694","CELC","Y2017",0
"18695","CELG","Y2017",1
"18696","CELH","Y2017",0
"18697","CEMI","Y2017",0
"18698","CENT","Y2017",1
"18699","CENTA","Y2017",1
"18700","CENX","Y2017",0
"18701","CERC","Y2017",0
"18702","CERN","Y2017",1
"18703","CERS","Y2017",0
"18704","CETV","Y2017",1
"18705","CETX","Y2017",1
"18706","CEVA","Y2017",0
"18707","CFMS","Y2017",0
"18708","CFRX","Y2017",0
"18709","CGEN","Y2017",0
"18710","CGIX","Y2017",0
"18711","CGNT","Y2017",0
"18712","CGNX","Y2017",1
"18713","CHCI","Y2017",0
"18714","CHDN","Y2017",0
"18715","CHEF","Y2017",0
"18716","CHEK","Y2017",0
"18717","CHFS","Y2017",0
"18718","CHKE","Y2017",1
"18719","CHKP","Y2017",0
"18720","CHMA","Y2017",0
"18721","CHNR","Y2017",0
"18722","CHRS","Y2017",0
"18723","CHRW","Y2017",0
"18724","CHSCM","Y2017",NA
"18725","CHSCN","Y2017",NA
"18726","CHSCO","Y2017",NA
"18727","CHSCP","Y2017",NA
"18728","CHTR","Y2017",1
"18729","CHUBA","Y2017",0
"18730","CHUBK","Y2017",0
"18731","CHUY","Y2017",0
"18732","CIDM","Y2017",1
"18733","CIFS","Y2017",0
"18734","CJJD","Y2017",1
"18735","CKPT","Y2017",0
"18736","CLAR","Y2017",0
"18737","CLBS","Y2017",0
"18738","CLCT","Y2017",1
"18739","CLDX","Y2017",0
"18740","CLFD","Y2017",1
"18741","CLGN","Y2017",0
"18742","CLIR","Y2017",0
"18743","CLLS","Y2017",0
"18744","CLMT","Y2017",0
"18745","CLNE","Y2017",0
"18746","CLRB","Y2017",0
"18747","CLRO","Y2017",0
"18748","CLSD","Y2017",0
"18749","CLSN","Y2017",0
"18750","CLUB","Y2017",0
"18751","CLVS","Y2017",0
"18752","CLWT","Y2017",0
"18753","CLXT","Y2017",0
"18754","CMCO","Y2017",1
"18755","CMCSA","Y2017",1
"18756","CMCT","Y2017",0
"18757","CMPR","Y2017",1
"18758","CMRX","Y2017",0
"18759","CMTA","Y2017",0
"18760","CMTL","Y2017",1
"18761","CNAT","Y2017",0
"18762","CNCE","Y2017",0
"18763","CNET","Y2017",0
"18764","CNIT","Y2017",0
"18765","CNMD","Y2017",0
"18766","CNSL","Y2017",0
"18767","CNTY","Y2017",0
"18768","CNXN","Y2017",0
"18769","CODA","Y2017",1
"18770","CODX","Y2017",0
"18771","COGT","Y2017",0
"18772","COHR","Y2017",1
"18773","COHU","Y2017",0
"18774","COKE","Y2017",0
"18775","COLL","Y2017",0
"18776","COLM","Y2017",0
"18777","COMM","Y2017",1
"18778","CONE","Y2017",0
"18779","CONN","Y2017",1
"18780","COOL","Y2017",1
"18781","CORE","Y2017",0
"18782","CORI","Y2017",1
"18783","CORT","Y2017",0
"18784","COST","Y2017",1
"18785","COUP","Y2017",1
"18786","CPAH","Y2017",1
"18787","CPHC","Y2017",0
"18788","CPIX","Y2017",0
"18789","CPLA","Y2017",0
"18790","CPLP","Y2017",0
"18791","CPRT","Y2017",1
"18792","CPRX","Y2017",0
"18793","CPSH","Y2017",0
"18794","CPSI","Y2017",0
"18795","CPST","Y2017",1
"18796","CRAI","Y2017",0
"18797","CRAY","Y2017",1
"18798","CRBP","Y2017",0
"18799","CREE","Y2017",1
"18800","CREG","Y2017",0
"18801","CRIS","Y2017",0
"18802","CRME","Y2017",0
"18803","CRMT","Y2017",1
"18804","CRNT","Y2017",0
"18805","CROX","Y2017",0
"18806","CRSP","Y2017",0
"18807","CRTO","Y2017",0
"18808","CRUS","Y2017",1
"18809","CRVS","Y2017",0
"18810","CRWS","Y2017",1
"18811","CRZO","Y2017",0
"18812","CSBR","Y2017",1
"18813","CSCO","Y2017",1
"18814","CSGP","Y2017",0
"18815","CSGS","Y2017",0
"18816","CSII","Y2017",1
"18817","CSIQ","Y2017",0
"18818","CSOD","Y2017",0
"18819","CSPI","Y2017",1
"18820","CSTE","Y2017",0
"18821","CSWC","Y2017",1
"18822","CSWI","Y2017",1
"18823","CSX","Y2017",1
"18824","CTAS","Y2017",1
"18825","CTG","Y2017",0
"18826","CTHR","Y2017",0
"18827","CTIB","Y2017",0
"18828","CTIC","Y2017",0
"18829","CTMX","Y2017",0
"18830","CTRE","Y2017",0
"18831","CTRL","Y2017",1
"18832","CTRN","Y2017",1
"18833","CTRP","Y2017",0
"18834","CTRV","Y2017",1
"18835","CTSH","Y2017",0
"18836","CTSO","Y2017",0
"18837","CTWS","Y2017",0
"18838","CTXR","Y2017",1
"18839","CTXS","Y2017",1
"18840","CUE","Y2017",0
"18841","CUI","Y2017",0
"18842","CUR","Y2017",0
"18843","CUTR","Y2017",0
"18844","CVCO","Y2017",1
"18845","CVGI","Y2017",0
"18846","CVGW","Y2017",1
"18847","CVLT","Y2017",1
"18848","CVTI","Y2017",0
"18849","CVV","Y2017",0
"18850","CWBR","Y2017",0
"18851","CWCO","Y2017",0
"18852","CWST","Y2017",0
"18853","CXDC","Y2017",0
"18854","CXRX","Y2017",0
"18855","CY","Y2017",0
"18856","CYAD","Y2017",0
"18857","CYAN","Y2017",1
"18858","CYBE","Y2017",0
"18859","CYCC","Y2017",0
"18860","CYCCP","Y2017",NA
"18861","CYOU","Y2017",0
"18862","CYRN","Y2017",0
"18863","CYRX","Y2017",0
"18864","CYTK","Y2017",0
"18865","CYTR","Y2017",0
"18866","CYTX","Y2017",0
"18867","CZR","Y2017",0
"18868","DAIO","Y2017",0
"18869","DAKT","Y2017",1
"18870","DARE","Y2017",0
"18871","DAVE","Y2017",0
"18872","DBVT","Y2017",0
"18873","DCAR","Y2017",1
"18874","DCIX","Y2017",0
"18875","DCPH","Y2017",0
"18876","DELT","Y2017",1
"18877","DENN","Y2017",0
"18878","DEPO","Y2017",0
"18879","DERM","Y2017",0
"18880","DEST","Y2017",1
